id,2015
2169,32230
2170,40184
2171,41127
2172,0
2173,44314
2174,110161
2175,0
2176,61869
2177,40519
2178,55210
2179,0
2180,28402
2181,65627
2182,0
2183,0
2184,57164
2185,0
2186,0
2187,11548
2188,80740
2189,57975
2190,26820
2191,0
2192,0
2193,0
